X,Y,Z
0.0061615,0.031069,-0.040723
0.0062115,0.031153,-0.040906
0.0062198,0.031167,-0.040937
0.006226,0.031178,-0.04096
0.0062357,0.031194,-0.040997
0.0062452,0.031211,-0.041033
0.0063017,0.031312,-0.041254
0.0063057,0.03132,-0.041271
0.006329,0.031363,-0.041366
0.0063664,0.031436,-0.041524
0.006371,0.031445,-0.041544
0.0063753,0.031454,-0.041562
0.0063785,0.03146,-0.041576
0.0063938,0.031491,-0.041644
0.0064313,0.031572,-0.041816
0.0064495,0.031612,-0.041904
0.0064816,0.031688,-0.042067
0.0064857,0.031698,-0.042089
0.0064909,0.031711,-0.042117
0.0065129,0.031767,-0.04224
0.0065337,0.031824,-0.042362
0.0065376,0.031835,-0.042386
0.0065623,0.031908,-0.042547
0.0065676,0.031925,-0.042584
0.0065749,0.031949,-0.042637
0.0065921,0.032008,-0.042771
0.0066007,0.032034,-0.04283
0.0066098,0.032071,-0.042913
0.0066124,0.032081,-0.042938
0.006619,0.032108,-0.043003
0.0066279,0.032147,-0.043098
0.0066358,0.032187,-0.043196
0.0066435,0.032229,-0.043306
0.0066506,0.032276,-0.043433
0.0066531,0.032295,-0.043487
0.0066576,0.032342,-0.043628
0.0066589,0.032361,-0.04369
0.0066593,0.03237,-0.043719
0.0066601,0.032391,-0.043791
0.0066602,0.032405,-0.043842
0.0066553,0.032464,-0.044092
0.0066546,0.032468,-0.044113
0.0066507,0.032483,-0.044201
0.0066493,0.032488,-0.04423
0.0066489,0.032489,-0.044237
0.0066324,0.032516,-0.044464
0.0066274,0.03252,-0.044519
0.0066194,0.032523,-0.044599
0.0066113,0.032524,-0.044671
0.0065861,0.032519,-0.044859
0.0065719,0.032511,-0.044951
0.0065675,0.032508,-0.044978
0.006556,0.032499,-0.045046
0.006527,0.032473,-0.045204
0.0065095,0.032454,-0.045287
0.0064989,0.032442,-0.045335
0.0064896,0.032431,-0.045377
0.0064657,0.032401,-0.045479
0.0064329,0.032356,-0.04561
0.0064157,0.03233,-0.045675
0.0063597,0.032241,-0.045878
0.0063468,0.032219,-0.045923
0.0063391,0.032206,-0.045949
0.006326,0.032183,-0.045993
0.0063157,0.032165,-0.046029
0.0062943,0.032127,-0.046102
0.0062631,0.032067,-0.046209
0.0062568,0.032054,-0.046231
0.0062206,0.031981,-0.046357
0.0061914,0.031919,-0.046461
0.006169,0.03187,-0.046543
0.0061582,0.031844,-0.046585
0.0061269,0.031769,-0.04671
0.0061009,0.031702,-0.046823
0.0060914,0.031677,-0.046864
0.0060734,0.031627,-0.046948
0.0060709,0.03162,-0.04696
0.006036,0.031524,-0.047122
0.006024,0.031483,-0.047186
0.0060196,0.03147,-0.047206
0.0060087,0.031435,-0.047266
0.0060078,0.031432,-0.04727
0.0059748,0.031329,-0.047464
0.0059667,0.031298,-0.047518
0.0059522,0.031235,-0.047628
0.0059411,0.031184,-0.04772
0.0059222,0.031092,-0.047895
0.0059191,0.031078,-0.047923
0.0059138,0.031045,-0.047984
0.0059109,0.031022,-0.048029
0.0059029,0.030921,-0.048226
0.0059028,0.030907,-0.048253
0.0059028,0.030901,-0.048265
0.0059089,0.030783,-0.048503
0.0059101,0.030772,-0.048525
0.0059113,0.030765,-0.048539
0.005922,0.030695,-0.048671
0.0059282,0.030667,-0.048722
0.0059324,0.030643,-0.04877
0.0059363,0.030629,-0.048802
0.0059471,0.030591,-0.048883
0.005953,0.030573,-0.048921
0.0059723,0.030523,-0.049036
0.0059826,0.030501,-0.049085
0.0059943,0.030476,-0.049142
0.0060265,0.030417,-0.049285
0.0060288,0.030413,-0.049294
0.0060317,0.030408,-0.049307
0.0060566,0.030367,-0.049405
0.0060741,0.030333,-0.049484
0.0061016,0.030293,-0.049593
0.0061127,0.030277,-0.049635
0.0061429,0.030236,-0.049742
0.0061855,0.030188,-0.049881
0.0062385,0.030142,-0.05004
